panoid,lat,lon,year,month,ang_0,ang_90,ang_180,ang_270,img_path
dIj047GoS_dxPE59Ir0YlQ,-1.314687304061197,36.84911813425054,2021.0,8.0,0.3351707,0.0,0.0,0.38439637,d/i/
dIlu9xrFAjlqIHtSsiIE6Q,-1.272673298733495,37.04579005506672,2018.0,2.0,0.0,0.0,0.0,0.0,d/i/
dImyAedbeujkG7uc2IashQ,-1.284591484778174,36.65327574359871,2021.0,8.0,0.0,0.0,0.0,0.0,d/i/
dIp-IFcHdALfP2dyBLcgVw,-1.239836665775863,36.9323107731962,2021.0,9.0,0.0,0.0,0.0,0.0,d/i/
dIpKjaWs9n7qc-4OMBbfuw,-1.208571299087519,36.73974042364161,2021.0,7.0,0.0,0.0,0.37234002,0.0,d/i/
dItnw9XBNT8WlmcNN7oOLQ,-1.333455008118271,36.71374601887655,2017.0,12.0,0.0,0.0,0.4154143,0.0,d/i/
dIuwhN7AWm_Do-W9biTx6Q,-1.200491670705193,36.90593695471603,2018.0,2.0,0.3321889,0.0,0.41173765,0.0,d/i/
dIyf35Xd7fHp3DJYFv0jSQ,-1.238092281763455,36.92026735958549,2021.0,9.0,0.0,0.0,0.0,0.0,d/i/
dJ-K_d4KpCow6bkalUe3Pw,-1.239383672642694,36.68276096152795,2021.0,10.0,0.0,0.0,0.0,0.0,d/j/
dJ04Z7yWTb5tt3JMtxjixg,-1.307858425957728,36.80247651361798,2018.0,3.0,0.0,0.5599338,0.54176164,0.44095254,d/j/
dJ4Psi5mhEMXMcGPUpoVLw,-1.289205848698853,36.84480918990126,2018.0,1.0,0.0,0.0,0.0,0.0,d/j/
dJ6NzauFQnh6wN6n5XtiUA,-1.279491196545254,36.84860205958285,2021.0,8.0,0.0,0.0,0.0,0.0,d/j/
dJ6anAOyxYqoFDKwFb4bhg,-1.262509561245032,36.85089238533648,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJ74Bik4Nx-4MQOHSEnxhw,-1.261254830885658,36.70057410742772,2017.0,12.0,0.0,0.0,0.0,0.0,d/j/
dJ9uTfK_6A9oFvepBK_rRQ,-1.166082958823652,36.96014990855865,2021.0,9.0,0.25694177,0.0,0.30617008,0.0,d/j/
dJADAidowLDaqpkfSlkL_A,-1.216205170220214,36.80564525501909,2018.0,2.0,0.34394804,0.38478553,0.0,0.42677847,d/j/
dJC1U6zT_XRS3psk7W4hwA,-1.463442551506257,37.01365596742573,2021.0,10.0,0.0,0.0,0.0,0.0,d/j/
dJCW2Iih0b4pzXDNH5MmgA,-1.302038255380318,36.81598316378658,2018.0,3.0,0.0,0.0,0.0,0.0,d/j/
dJCtboTKKYKBYgnMix8ICg,-1.218553190242023,36.83389524561075,2018.0,2.0,0.40503913,0.52186906,0.0,0.0,d/j/
dJFXH9mPz-DM1oG7ZgyJ5w,-1.24148435670565,36.75485905098638,2021.0,8.0,0.3522969,0.0,0.34890494,0.27651158,d/j/
dJJ1Db2XaUMzM5oCo6KEPw,-1.259292790159101,37.03364495123541,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJJNSWZLFWG5o0iJ7TqxIw,-1.262430075050605,36.67944450779419,2021.0,8.0,0.0,0.0,0.41692245,0.0,d/j/
dJUof0d21yERblkBc6Prew,-1.258576236225994,37.0900325027145,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJY4fd5uVu666GaQW8HN5w,-1.485488352619659,36.94800111050622,2021.0,9.0,0.0,0.0,0.0,0.0,d/j/
dJah75cyz8GV3aRuLsdDSQ,-1.248083917757171,36.72240401690257,2021.0,8.0,0.0,0.0,0.0,0.0,d/j/
dJeOzy6gGudSr9-OCAEVgA,-1.258707564329274,36.7791032313429,2021.0,7.0,0.25609052,0.0,0.0,0.0,d/j/
dJePdV2maP6MI224QrNSrg,-1.281400471825367,36.96382794805211,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJefnHUZYMq5qiBay5b2hA,-1.254470801700008,36.79373139065326,2021.0,7.0,0.0,0.0,0.0,0.0,d/j/
dJepjHPISzMORW3iYbmD-A,-1.281976053903189,37.05554127776534,2018.0,2.0,0.0,0.28328925,0.0,0.29838845,d/j/
dJezeJDlkJfHaYE1Q15-Qw,-1.249339685389694,36.88912232695844,2018.0,2.0,0.0,0.32849452,0.0,0.0,d/j/
dJf9Cv3BM-p1GznkIyyuBA,-1.240051187036655,36.93349823309367,2021.0,9.0,0.0,0.32643622,0.0,0.0,d/j/
dJlM2mVwr_Jo0K6QpCthIw,-1.164767109090349,36.80775058083545,2021.0,11.0,0.0,0.0,0.0,0.0,d/j/
dJn0SahOKKfO-nkDHEPifg,-1.286876829545023,36.74724770396077,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJnEjAUEknR4ZAazGj0b0A,-1.256135246498579,36.87180960862013,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJoaO3p2jjcmD7fm-Cvl6g,-1.297750676120004,36.76387832274501,2017.0,12.0,0.0,0.0,0.4754192,0.0,d/j/
dJpBXCZnJneTazlG3XSGWA,-1.296815559761604,36.83128925302324,2017.0,12.0,0.0,0.0,0.0,0.0,d/j/
dJsqmJhKyqAo67yASAx2pQ,-1.241435293496526,36.75329585000958,2021.0,8.0,0.0,0.0,0.48344934,0.0,d/j/
dJw00KcRbvs6MYevKMxJqA,-1.21276362935786,36.87704432621641,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJw8H5RI7v-RAoTovqKXpw,-1.268476722057002,37.01830955241273,2018.0,2.0,0.0,0.0,0.0,0.4179049,d/j/
dJwmSUVrsD3zbqhtJ9R3GQ,-1.283359740456025,36.82470684334761,2017.0,12.0,0.0,0.0,0.0,0.0,d/j/
dJxF0qhVRruR157iS-qf3Q,-1.271770155443934,37.0396926549065,2018.0,2.0,0.0,0.0,0.0,0.0,d/j/
dJzPQSsRAvgI5c93s1PUdw,-1.384032935737462,36.73291951012117,2018.0,1.0,0.0,0.0,0.0,0.0,d/j/
dK02wGN9j6FFSci_n4QPZw,-1.267607545395192,37.09655375067055,2018.0,2.0,0.0,0.0,0.0,0.0,d/K/
dK2TVBrebEv8_U6l3hzfDw,-1.250986516085996,36.9273441148503,2021.0,9.0,0.0,0.0,0.0,0.0,d/K/
dK3IlmxPpK9pdvXVi3o7Uw,-1.254550848922207,36.80122260199754,2018.0,2.0,0.0,0.0,0.0,0.0,d/K/
dK6I-fMeNXpaA9EG0HVZ3g,-1.298403136514243,36.83389639541382,2021.0,8.0,0.0,0.0,0.0,0.37531656,d/K/
dK8LO4kwQHqpbaiYOzTfqQ,-1.253101842131341,36.9282908349691,2018.0,2.0,0.0,0.0,0.0,0.0,d/K/
dK9KVyjqo8oT2xkjXI_IdQ,-1.283520356562046,37.04944518707176,2018.0,2.0,0.0,0.0,0.0,0.0,d/K/
dKAu4QLmlkU8LQUWQBB2tg,-1.242883032761244,36.67707949597267,2021.0,11.0,0.0,0.0,0.0,0.0,d/K/
dKB7mVHwBsFaKs22EvQSAQ,-1.289603521401711,36.73550010327077,2018.0,1.0,0.29138732,0.0,0.0,0.0,d/K/
dKBpIoOO216ukFUxJFxKnw,-1.321780545499492,36.77468022401433,2021.0,7.0,0.0,0.0,0.0,0.0,d/K/
dKCf0-Ivs2vTnvsvjKYytQ,-1.286180899601603,36.68021450310821,2021.0,10.0,0.0,0.0,0.0,0.0,d/K/
dKCnx0MwI9-IpAfaOk88Xw,-1.347351276839915,36.74365084632723,2021.0,7.0,0.0,0.0,0.0,0.0,d/K/
dKDpT1NgVAsLrhKpVi5HLA,-1.251313369921502,36.91731421670732,2018.0,2.0,0.0,0.0,0.0,0.0,d/K/
dKFE6SiJcuEMrFLgW9Nc0A,-1.30076270383068,36.88959856134142,2018.0,4.0,0.0,0.0,0.0,0.0,d/K/
dKG4x3zpWhh3qH_ojoan0A,-1.328613885931322,36.8410368194491,2021.0,10.0,0.0,0.0,0.0,0.0,d/K/
dKM3vAzTd9FcC4HRmph--w,-1.209182970435542,36.95951310734973,2021.0,9.0,0.0,0.0,0.0,0.0,d/K/
dKOLxS_L9LhmUap7EYz02w,-1.161269352107358,36.97223815861889,2018.0,5.0,0.0,0.0,0.0,0.0,d/K/
dKPgyOez-DtBgMCuUJc6Zw,-1.32514233343229,36.89241503518762,2018.0,4.0,0.0,0.0,0.0,0.0,d/K/
dKRAgO0IWK8FbHa1HRoY0A,-1.284220892428871,36.83105246697166,2021.0,8.0,0.0,0.37766293,0.0,0.29913306,d/K/
dKRhBW0HtkCMi-4id32F0Q,-1.290667210734556,36.80577802582621,2021.0,9.0,0.0,0.0,0.0,0.0,d/K/
dKRlI15nJE2B25dE-iSi7Q,-1.264950185733501,36.7383553540633,2021.0,7.0,0.0,0.0,0.2616197,0.0,d/K/
dKUaSOlbpJu9_beng6Pwbw,-1.373148839578283,36.92058687498273,2021.0,7.0,0.0,0.0,0.0,0.0,d/K/
dKVrEAfMG437XIZuXJYVDg,-1.174395179549707,36.63694731075901,2021.0,10.0,0.0,0.0,0.0,0.0,d/K/
dKa8bvvsenkHmNE_B7dVIA,-1.203530536286538,36.93094826268547,2021.0,9.0,0.0,0.0,0.0,0.0,d/K/
dKbhGsll6YBcRtcmFL_wnQ,-1.283922357609145,37.06906781257202,2018.0,2.0,0.26197642,0.0,0.0,0.0,d/K/
dKc6Y67TKWhZDpcjT24IiA,-1.28137830954197,36.89031779004623,2021.0,8.0,0.0,0.0,0.0,0.0,d/K/
dKdcWHTw6-rglBhhgTefcA,-1.291601011075861,36.86266074295461,2021.0,7.0,0.0,0.5473175,0.0,0.0,d/K/
dKqWZzCRCSSlx0ifOj7vKA,-1.265994598685994,36.80906838156954,2018.0,1.0,0.0,0.0,0.0,0.0,d/K/
dKrWDArV1VNSI3XQA-Drog,-1.256074882144413,36.94060077361087,2021.0,8.0,0.0,0.0,0.0,0.0,d/K/
dKt46_-xK3LlyCXDTbXDLw,-1.292056878926828,36.99006806111049,2021.0,8.0,0.0,0.0,0.0,0.0,d/K/
dKtv9WWyhsHLLz_mQWxcXw,-1.206914317414566,36.90990224685378,2021.0,9.0,0.0,0.0,0.49559486,0.33636197,d/K/
dKv9v5Xac6XONp0HHIcnEQ,-1.209218826319547,36.76668726945664,2021.0,9.0,0.0,0.0,0.0,0.0,d/K/
dKxPell7uJ3uSZkglm_5RA,-1.172127237240586,36.97399451532463,2018.0,5.0,0.0,0.0,0.0,0.0,d/K/
dKxWpaavp4MrhBqwWDxgqg,-1.249418616185703,36.9486654821505,2018.0,2.0,0.0,0.0,0.0,0.0,d/K/
dL1BSE0SxuP1CDmQwsYBLA,-1.333224751986332,36.72040599296377,2018.0,1.0,0.0,0.65715134,0.40690836,0.34414384,d/L/
dL9bbtYTh2K8vJtPFEXjFA,-1.201093387554258,36.91910002962158,2021.0,10.0,0.0,0.0,0.0,0.0,d/L/
dLC9isLoECQ2F_a3bSFjRg,-1.175622700042388,36.90986056850606,2021.0,9.0,0.0,0.0,0.0,0.0,d/L/
dLECKDUKPg97QNnyQ4c1gQ,-1.203468242944986,36.83482682660643,2021.0,8.0,0.0,0.0,0.0,0.0,d/L/
dLF2s1kFYlTh3JOXUOOI5Q,-1.276869994914963,36.80715772715349,2021.0,9.0,0.45045573,0.45310977,0.0,0.0,d/L/
dLFPEAqIm1RPNNMOrNJ3ng,-1.188879222016509,36.91304372517475,2018.0,2.0,0.0,0.343466,0.0,0.45385885,d/L/
dLJhTddPwfM1plw3XAzvJQ,-1.181400219735954,36.90941843197767,2022.0,1.0,0.0,0.0,0.0,0.0,d/L/
dLOAPyIPOGWF8WGQEDosCQ,-1.306203453092391,36.89805110528888,2021.0,8.0,0.0,0.2929099,0.0,0.0,d/L/
dLQmo_734B-dLSxLkBFGIA,-1.193145393374994,36.93009458920204,2018.0,2.0,0.0,0.0,0.0,0.0,d/L/
dLS6HA3vosuh3kc4AZNp3Q,-1.29630772694913,36.69179441790386,2021.0,7.0,0.0,0.0,0.0,0.0,d/L/
dLU68kc8Krqo3v8bkMzKnw,-1.390825101620111,36.76763153500215,2018.0,2.0,0.0,0.0,0.0,0.0,d/L/
dLZPOWGbcBtRqVc_BORJsA,-1.250245419656167,36.68571896428629,2021.0,8.0,0.0,0.30581525,0.0,0.0,d/L/
dLa2TXLY_TWr-5EF2psY7w,-1.295041090344164,36.78631247998226,2021.0,7.0,0.0,0.26013663,0.0,0.0,d/L/
dLfDcvrAdH2jZ_QnKckU3w,-1.239937587541344,36.84420431629691,2021.0,7.0,0.0,0.0,0.0,0.0,d/L/
dLfswUHU4SESfkSIjak_TA,-1.2522099738744,36.92096184236727,2018.0,2.0,0.0,0.0,0.33739033,0.5690551,d/L/
dLjRnkHC5sJLNCQxDmhjUw,-1.473101930435798,36.93987924952727,2022.0,3.0,0.0,0.0,0.0,0.0,d/L/
dLjv2_l0ni0ZwghbyI5l7Q,-1.325462349125429,36.72746196632224,2021.0,9.0,0.40281314,0.0,0.52153087,0.32179114,d/L/
dLkYd_2oZ7_KRDfH3ccvLA,-1.303033770831354,36.84467435426578,2021.0,8.0,0.0,0.0,0.0,0.0,d/L/
dLnZci1deZYV5obBNQwf-Q,-1.389329108195443,36.74189548229464,2022.0,2.0,0.0,0.0,0.0,0.0,d/L/
dLs2Nyke2ag54gDY3aX8mA,-1.289903719894164,36.82647371467979,2021.0,7.0,0.0,0.0,0.0,0.0,d/L/
dLwNGc0FnE0HD97-UcpPIw,-1.210053590389932,36.7700193954516,2021.0,7.0,0.31935924,0.25165454,0.0,0.0,d/L/
dLyYy5L1QQb7ukIG5ezH4A,-1.331170061359925,36.70686529475423,2018.0,1.0,0.0,0.0,0.0,0.0,d/L/
dM-E-BTTNdZUF2ZaVTl36Q,-1.299224917751435,36.81021010051913,2017.0,12.0,0.0,0.0,0.2983911,0.0,d/m/
dM0sLegfWT-EyK7B33IxCA,-1.252724798863241,36.95458387997297,2018.0,2.0,0.0,0.0,0.0,0.0,d/m/
dM6AkgPen4e2tA8c9I7eQw,-1.498719373857587,36.94505580997328,2022.0,3.0,0.0,0.0,0.25788587,0.0,d/m/
dM6PbV4aAYnzrymtVEyqHg,-1.271023002006368,36.81907862729963,2018.0,2.0,0.0,0.39873442,0.0,0.0,d/m/
dM7vqqQmCGgGVXuLvyRIRg,-1.266548269546619,36.9808749346498,2021.0,8.0,0.0,0.0,0.0,0.0,d/m/
dMB3641xvlWfklIhZdPwrQ,-1.163576678018723,36.80460189493388,2021.0,11.0,0.0,0.388917,0.0,0.0,d/m/
dMEzwr-4dBCgQLJEJTl0jw,-1.210639570417866,36.87322000575251,2018.0,2.0,0.0,0.0,0.46039385,0.0,d/m/
dMHRK-M2uYCN68Pxqku9Cg,-1.169126520655176,36.94762136142736,2022.0,4.0,0.0,0.0,0.0,0.3720008,d/m/
dMIBid0rkMmteSyAbjGhnQ,-1.268019246827975,36.75381579702021,2018.0,2.0,0.0,0.0,0.0,0.31947863,d/m/
dMPZ7DUjCCdAcE361pSq7A,-1.210915626678689,36.91927771435576,2021.0,9.0,0.0,0.0,0.0,0.0,d/m/
dMRTQqFtrlf7ZRoMa5IaRQ,-1.15596076027032,36.63943431091047,2021.0,10.0,0.0,0.0,0.0,0.29117647,d/m/
dMSxoVdKKxbOYBpEOAsphA,-1.2172456792764,36.7689480777227,2021.0,9.0,0.0,0.51266223,0.0,0.0,d/m/
dMTwnfSbS-Yn7YTYSk7ekQ,-1.309410243239771,36.82657613951562,2018.0,2.0,0.43605042,0.0,0.0,0.0,d/m/
dMXbskAij_5WeZWWwsSPsw,-1.233539413806327,36.72293133623319,2021.0,10.0,0.25911638,0.0,0.0,0.0,d/m/
dMYJB8BgVxIvWbpdr5Rnpg,-1.29683512840371,36.87794958847719,2021.0,7.0,0.0,0.0,0.0,0.0,d/m/
dMcl6mF2m0sI6IcrnbasTg,-1.27606962145797,37.04255568112691,2018.0,2.0,0.0,0.0,0.0,0.0,d/m/
dMd80RnEtJmBly7YPP0JXA,-1.325992791605776,36.71935345338268,2017.0,12.0,0.0,0.0,0.0,0.0,d/m/
dMfHsqtE3JbgUTZlYVvuSw,-1.300937417735334,36.76641172282448,2018.0,1.0,0.29440057,0.0,0.0,0.0,d/m/
dMhEEljqWIL6ZFlWk_Kk8A,-1.370313310929106,36.7677068324069,2021.0,7.0,0.0,0.0,0.0,0.0,d/m/
dMkc4ZL9ndZMj41Kf7u4LQ,-1.265774022271055,36.73795519793875,2018.0,2.0,0.4153667,0.0,0.0,0.0,d/m/
dMl_e_tuWdz2p5n-lZHLPw,-1.484616672144061,36.95578065368766,2022.0,3.0,0.0,0.0,0.0,0.258651,d/m/
dMn_gnkmKf-vR3LxK_1GLQ,-1.279698460322335,36.71211852677851,2018.0,3.0,0.0,0.0,0.0,0.0,d/m/
dMp3C-Cmddv_mpZdcNokDQ,-1.466518540128934,36.96160066644624,2021.0,9.0,0.0,0.0,0.0,0.0,d/m/
dMqmh7I47bJ_UOVK2nLxnQ,-1.309923660549295,36.75536747679055,2018.0,1.0,0.0,0.0,0.0,0.0,d/m/
dMrZ_LlyJzt7dS1xM01t_A,-1.353610943563804,36.93569692690936,2018.0,4.0,0.0,0.0,0.0,0.0,d/m/
dMroz__bv3uO4Y7ZS8ZmDQ,-1.183018892623158,36.73021916249944,2021.0,12.0,0.0,0.0,0.0,0.0,d/m/
dMtFus9vX_tKKJ5ZdZ2-9g,-1.238466998704827,36.92326443310327,2021.0,9.0,0.0,0.0,0.0,0.0,d/m/
dMvvHlxCiEyGPAJkSvZxhQ,-1.305406866095219,36.80049001394685,2018.0,3.0,0.0,0.0,0.0,0.0,d/m/
dN-BpKK7Tf28_Zt2eYIWoQ,-1.256991004570251,36.88893340803504,2018.0,2.0,0.0,0.52885354,0.56787974,0.0,d/N/
dN0GUIjn_7-j52bo8w1W3g,-1.292412743459045,36.7826725624844,2021.0,7.0,0.27496198,0.45836243,0.0,0.0,d/N/
dN0fUFCXa16j421iex9Kgw,-1.278391383948372,36.89756105795036,2018.0,1.0,0.0,0.0,0.0,0.0,d/N/
dN4WPLjpT7xAX7XvGNFaKg,-1.258048610650774,36.97653708365496,2021.0,8.0,0.0,0.0,0.0,0.0,d/N/
dNBtvJE93ZCwDHZXjLfwtg,-1.286240184295437,36.82367730567432,2021.0,8.0,0.0,0.0,0.0,0.0,d/N/
dND_Yp-jVg8I3TfgyX91dg,-1.308485863187772,36.77318451329163,2018.0,1.0,0.0,0.0,0.0,0.0,d/N/
dNF8m4Zylk1EQUPz68DXPA,-1.215795245984796,36.76969059552532,2021.0,9.0,0.0,0.0,0.0,0.0,d/N/
dNFiaLaNhYKSK3oKkc7hXQ,-1.25627472289823,36.94390970448167,2021.0,8.0,0.0,0.0,0.0,0.0,d/N/
dNJfSRckWTpF0gls5pouGQ,-1.234116824857385,36.93503219150383,2021.0,9.0,0.0,0.0,0.0,0.0,d/N/
dNKJuFFgP8_l5yGfJyDgHg,-1.21582667357365,36.92649121962582,2021.0,9.0,0.0,0.0,0.0,0.0,d/N/
dNKTbWrDXE2NxfIEDpQ1Bw,-1.215700274173918,36.83276038124107,2022.0,1.0,0.0,0.0,0.0,0.0,d/N/
dNMOtAT0RHqvFZ-xXP00_w,-1.283183360744071,36.94234804945867,2018.0,2.0,0.0,0.0,0.0,0.0,d/N/
dNRG5lJEI9hnd_jQbjZktA,-1.231452910511755,36.98356028623162,2021.0,8.0,0.0,0.0,0.0,0.0,d/N/
dNR_TCsRxpMxFz6vUsxR-A,-1.281672803079401,37.05837232064019,2021.0,10.0,0.4550734,0.0,0.0,0.0,d/N/
dNTELAa0CLmSoep0MjhdTw,-1.288704928638217,37.00294765241012,2018.0,2.0,0.0,0.0,0.0,0.0,d/N/
dNTeJZqS-4UEOb8go6zLjw,-1.242907107466245,36.66550256324322,2018.0,2.0,0.0,0.0,0.0,0.0,d/N/
dNTrBssWdJkhdZNsPJEiGQ,-1.19062137986503,36.77419815096093,2022.0,2.0,0.0,0.0,0.0,0.0,d/N/
dNWS7sbjDsYAXycVB1FO2Q,-1.287707646279829,36.83791394424948,2021.0,7.0,0.0,0.44074556,0.0,0.0,d/N/
dNfbpW25uY9XwmilYPOtsA,-1.350909884509046,36.65924287012361,2018.0,5.0,0.0,0.0,0.0,0.35786617,d/N/
dNhCD67Ii7j6_jU7qElbDQ,-1.326205748140177,36.83052542432161,2022.0,4.0,0.0,0.0,0.0,0.0,d/N/
dNklQON9h1wHSmnYRdZnwg,-1.271696018920571,36.84884379811117,2021.0,7.0,0.0,0.25623012,0.0,0.41555163,d/N/
dNlXGHkCOhcbSZj01UQ7Wg,-1.224206211685837,36.99032965818232,2021.0,7.0,0.0,0.0,0.0,0.0,d/N/
dNmuDwnqZzyG_N5lnBAEHA,-1.326332973390911,36.82375156034804,2018.0,1.0,0.0,0.0,0.0,0.0,d/N/
dNoCsjWi4LWCTDSqvyasxA,-1.21088251527848,36.80885880024417,2018.0,2.0,0.0,0.0,0.5045165,0.25343764,d/N/
dNoVGKdVIG1duaWcO2sZ_A,-1.234175788181108,36.68879139701426,2021.0,8.0,0.0,0.0,0.0,0.0,d/N/
dNpg5zmDdmED-OZ23_yWdQ,-1.263757891586572,36.80125801516596,2021.0,9.0,0.0,0.0,0.0,0.0,d/N/
dNtDOn06IqBUOoNK6qiOiA,-1.244383030489256,36.8591272969251,2018.0,2.0,0.3137551,0.0,0.0,0.0,d/N/
dNtbBgas3GXqtzhVoQq37w,-1.202993071714729,36.76935291648199,2021.0,12.0,0.0,0.0,0.0,0.0,d/N/
dNwMGuFnURIwxK2_woCalw,-1.293419781351105,37.00846116251615,2018.0,2.0,0.0,0.0,0.0,0.0,d/N/
dNwiDgkRIVJ2eZQImYdB8Q,-1.295565698772546,36.7744909295476,2017.0,12.0,0.0,0.0,0.0,0.0,d/N/
dO1Tj8-VmiDffbf6fRiDUw,-1.171509866985247,36.85518553813641,2021.0,12.0,0.0,0.0,0.0,0.0,d/O/
dO1Yh58X1yeTWj8M2O4Bag,-1.259399364659467,36.81275300512116,2017.0,12.0,0.0,0.0,0.0,0.4732993,d/O/
dO2w4ib0yceuHd4KD71k0Q,-1.199400633500541,36.90090770762846,2021.0,7.0,0.0,0.0,0.0,0.0,d/O/
dO4vUt5qx-MCr1KuKUNaOQ,-1.253363570217239,36.69597255788987,2021.0,8.0,0.0,0.0,0.0,0.0,d/O/
dO9LyhacKzZMgzwq48jeTw,-1.174432640669362,36.71389063558804,2021.0,12.0,0.0,0.0,0.0,0.0,d/O/
dO9duHHwpQKe4rin3fWsvg,-1.214699674967697,36.89699543159612,2021.0,12.0,0.30609372,0.0,0.0,0.42449492,d/O/
dOAZgi8z5Mb8Pkwba3uWVQ,-1.273183348875589,37.07414294903787,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOAoMx89L1ZZ8pUvrPHLBA,-1.318718727437013,36.91157428387166,2021.0,7.0,0.0,0.0,0.0,0.0,d/O/
dOEYD_US8UIOyHsN5Vcwcw,-1.298987611181368,36.90944394781563,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOEeKeZXphouiBQjUXX46A,-1.264442683944605,36.74376572020435,2018.0,3.0,0.2807915,0.2983748,0.0,0.5220111,d/O/
dOGlLEYq2bik5NXdMUpNSA,-1.279680362123807,37.04673196417693,2018.0,2.0,0.0,0.0,0.0,0.55061513,d/O/
dOL5Wa-5JsJJnNIxwIUwAA,-1.314292106247149,36.79171195007805,2021.0,7.0,0.0,0.0,0.37756065,0.0,d/O/
dOLmcLU2skd2d2uaNavGBg,-1.276221119213417,36.65105365292591,2021.0,8.0,0.44089317,0.0,0.0,0.3672885,d/O/
dON-i8mUCGpgbdrurFV6Lg,-1.189333740090161,36.73227366932861,2022.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOOVj5A3LmxosAWOQXIP-A,-1.26073175969755,36.96034913838871,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOUnbRyXV1y3e2a0jpOaWQ,-1.282508144480086,36.96633693019132,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOWhdVdvdSdhfNFRzx8kjg,-1.257164683315946,36.92366760462389,2022.0,5.0,0.0,0.32834354,0.0,0.0,d/O/
dOYIW7CIBZbdTlIuTHvPFA,-1.314684090966071,36.885594583937,2018.0,4.0,0.0,0.0,0.27415338,0.0,d/O/
dOYd7cm6eDFSFGFr2M9m_g,-1.208477867847373,36.80999370353571,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dObEGeZpqXOD5isOAZFEHQ,-1.316439540662389,36.91110721671934,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dObfZEQ2F6wzjDcCUSt4kQ,-1.295196900367687,36.84552401172844,2018.0,1.0,0.0,0.0,0.0,0.0,d/O/
dOdAphAnLzTTiXIHU8ateA,-1.279175229746288,36.84091018901029,2021.0,8.0,0.39258644,0.0,0.0,0.27622983,d/O/
dOfiz-dbolZ-p8FyZfAkiw,-1.172447960823388,36.8303451431679,2021.0,11.0,0.0,0.27158895,0.40316802,0.0,d/O/
dOgZ0mNFTN2uGuSoSrrDJQ,-1.254197249629581,36.81257917060285,2021.0,7.0,0.0,0.0,0.0,0.0,d/O/
dOgjea8Gz0vXpo3Qe8_dxw,-1.167443050224378,36.81779230307879,2018.0,5.0,0.0,0.0,0.0,0.0,d/O/
dOgu4witsAiAPup8n9-ZzA,-1.2620556573232,36.99419138401309,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOhUdJwzBzFEUyzN813UDw,-1.241548230035342,36.67118005460818,2017.0,12.0,0.0,0.0,0.0,0.0,d/O/
dOi1tUzlhhNdp3R--2oCgQ,-1.286607095669523,37.02792512885139,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dOjwsuOggses4kg91Yt_4w,-1.244797595224429,36.92053978859062,2018.0,2.0,0.0,0.0,0.0,0.35352433,d/O/
dOlq1i1KOALKPEb1IxY-Iw,-1.312253974552775,36.85550656825104,2021.0,7.0,0.0,0.0,0.0,0.0,d/O/
dOoDQ-k8FUpMTg01FM2jyA,-1.235417021326604,36.97399303982566,2021.0,7.0,0.0,0.0,0.0,0.0,d/O/
dOqnsJE_z2INUFyASjv5LA,-1.271238060640945,36.81385827419332,2021.0,7.0,0.0,0.0,0.0,0.0,d/O/
dOrUSGx5wmxnelYK6d-wYA,-1.204385186100191,36.72116256855423,2021.0,12.0,0.0,0.0,0.0,0.0,d/O/
dOsLdmpdoO4REzu36SbZbg,-1.235139595621726,36.92804008902748,2021.0,9.0,0.0,0.0,0.0,0.0,d/O/
dOtshHVKMJ0x3xoj48dLOA,-1.358707694076728,36.65829459303041,2018.0,4.0,0.0,0.0,0.0,0.0,d/O/
dOxqjuI2UQqtdOlMQo1UKQ,-1.379953543907525,36.75954163264615,2017.0,12.0,0.0,0.0,0.0,0.0,d/O/
dOz8-NDDiKJkSUB3Zy7QgQ,-1.268127951541155,37.05606686640053,2018.0,2.0,0.0,0.0,0.0,0.0,d/O/
dP-GEtZ3zlrzGJAmRxgeDA,-1.281488660546893,36.6788519450613,2021.0,8.0,0.3501072,0.0,0.0,0.0,d/P/
dP2hpicNCMenrSNavURaRQ,-1.292125661832456,36.84176342103013,2021.0,7.0,0.0,0.0,0.0,0.0,d/P/
dP3CzHCInqTxpW2ugr3sGw,-1.202042978779754,36.76599823654635,2021.0,12.0,0.0,0.0,0.0,0.0,d/P/
dP3XslgdUk3-You_uC70ZQ,-1.280624171432223,36.74870200420386,2018.0,2.0,0.0,0.40694,0.44200957,0.0,d/P/
dP561wJfwgeuksCCk9d0aw,-1.33336136989702,36.88569167402469,2021.0,8.0,0.0,0.0,0.0,0.0,d/P/
dP59J881mW8tR0ehew5GvA,-1.299501331005713,36.83170409903906,2021.0,8.0,0.0,0.0,0.0,0.0,d/P/
